name,brand,brand_line,internal_code,internal_code2,ean,top_category,type,price,was_price,discount_percentage,size,availability,description,image_url,rating,review_count,source,scraped_at,url
SATIJNEN SLAAPMASKER,SATIN BEAUTY COLLECTION,SATIN BEAUTY COLLECTION,BP_1252915,,,HAARVERZORGING,Overig,"€ 18,45","€ 19,95",7.52,One Size,AVAILABLE,RIVE BRANDS BV,https://www.iciparisxl.nl/medias/prd-front-1252915-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NDE5MHxpbWFnZS9qcGVnfGFEQXlMMmhtWlM4eE1ETXlOVFV6T0RrMk16UTROaTl3Y21RdFpuSnZiblF0TVRJMU1qa3hOVjh5TURGNE1qQXhMbXB3Wnd8N2I0YWM1Y2MzZDUzYmZhOWQxYjk3YWJlNTQ2NjU4YzJiYjRhYjkzYTBkOTY4Mjc2ZjE2YTk3OTVjZjU5MGNkOQ,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/satin-beauty-collection/satin-beauty-collection/satijnen-slaapmasker/p/BP_1252915
Lilac Yellow,TANGLE TEEZER,Compact Styler,BP_1241925,,5060926681160,HAARVERZORGING,Haarborstels,"€ 13,46","€ 17,95",25.01,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1241925-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTc0MjB8aW1hZ2UvanBlZ3xhREl6TDJoaFlTOHhNREU1TnpVM01ERTFPRFl5TWk5d2NtUXRabkp2Ym5RdE1USTBNVGt5TlY4eU1ERjRNakF4TG1wd1p3fGY0NDk2Nzg0Zjc5NGE1MmJhZDRiNGQ4N2QxZmRhODU4MDI4MTU4ZjhiNmVkNjE2OTE4ZGRjNzZjNjhjMDRhZTk,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/tangle-teezer/compact-styler/lilac-yellow/p/BP_1241925
True Black,INVISIBOBBLE,ORIGINAL,BP_1256366,,4063528058768,HAARVERZORGING,Haarclips en elastiekjes,"€ 4,46","€ 5,95",25.04,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1256366-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTYyNTJ8aW1hZ2UvanBlZ3xhRFkyTDJnek9DOHhNRE0yTnpZeU9EY3dOVGd5TWk5d2NtUXRabkp2Ym5RdE1USTFOak0yTmw4eU1ERjRNakF4TG1wd1p3fGE1N2I3YWI0M2IwZTNkMTg3ZTg2NDFjYTg5YzI3MDgzYzVjMWJmZjQwZTY2MmQ1ODc2MWVhNTg2ODRjMmY5ZDQ,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/invisibobble/original/true-black/p/BP_1256366
Crystal Clear,INVISIBOBBLE,ORIGINAL,BP_1256373,,4063528058829,HAARVERZORGING,Haarclips en elastiekjes,"€ 4,46","€ 5,95",25.04,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1256373-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTMwNjJ8aW1hZ2UvanBlZ3xhRE0wTDJnME1pOHhNRE0yTnpZeU9EUTBNelkzT0M5d2NtUXRabkp2Ym5RdE1USTFOak0zTTE4eU1ERjRNakF4TG1wd1p3fGExYjAwZjFhNmY1NjU3NzA4YWMxODc4MjczZTc1ZjQyYWJmMDJkYmY4OWEyN2Q3YzExNGExOGJjY2FlNWMxZmQ,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/invisibobble/original/crystal-clear/p/BP_1256373
DUSK TILL DAWN,INVISIBOBBLE,SPRUNCHIE,BP_1256408,,4063528061331,HAARVERZORGING,Haarclips en elastiekjes,"€ 4,46","€ 5,95",25.04,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1256408-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MzMyNTd8aW1hZ2UvanBlZ3xhREkxTDJoaFl5OHhNRE0zTlRrM09EZ3hNVFF5TWk5d2NtUXRabkp2Ym5RdE1USTFOalF3T0Y4eU1ERjRNakF4TG1wd1p3fDVjNDNhN2RhZmJiMThlNDY2ZDk4N2U2OWU4MGI1ZWNmMWYwNGNlOTY4N2NmZWU5MTNmZWIzZTViNzE1M2ViYmM,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/invisibobble/sprunchie/dusk-till-dawn/p/BP_1256408
TRUE GOLDEN,INVISIBOBBLE,SPRUNCHIE SLIM,BP_1256415,,4063528061249,HAARVERZORGING,Haarclips en elastiekjes,"€ 7,47","€ 9,95",24.92,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1256415-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NDAzNTV8aW1hZ2UvanBlZ3xhREZrTDJneVpTOHhNRE0zTlRrM056SXpPRFUxT0M5d2NtUXRabkp2Ym5RdE1USTFOalF4TlY4eU1ERjRNakF4TG1wd1p3fDg1MDU1YjhhNjgzNDg5MWIyOTIwM2NhNWMwNTllZmUxY2FlMmMxZGUzNTUwZmUzMjUzYjdjZGUyMzE0NWJkNzY,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/invisibobble/sprunchie-slim/true-golden/p/BP_1256415
CRYSTAL CLEAR,INVISIBOBBLE,POWER,BP_1256429,,4063528059123,HAARVERZORGING,Haarclips en elastiekjes,"€ 5,21","€ 6,95",25.04,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1256429-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MzEwOTF8aW1hZ2UvanBlZ3xhR1kzTDJnNU1DOHhNRE0zTlRrM09EQXlORGs1TUM5d2NtUXRabkp2Ym5RdE1USTFOalF5T1Y4eU1ERjRNakF4TG1wd1p3fDlmOTdjZGU4ZDNmZjg0OGEwZTA4NTg1MDg4NGE2NmVjMDZhYzFlZjhhMTI1ZjczODMwNzJjNWZmNDFmNWVmODg,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/invisibobble/power/crystal-clear/p/BP_1256429
Power,INVISIBOBBLE,POWER,BP_1256681,,4063528058430,HAARVERZORGING,Haarclips en elastiekjes,"€ 7,46","€ 9,95",25.03,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1256681-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjcwODB8aW1hZ2UvanBlZ3xhR0U0TDJneU1TOHhNRE0yTnpVM05qZzJOamcwTmk5d2NtUXRabkp2Ym5RdE1USTFOalk0TVY4eU1ERjRNakF4TG1wd1p3fDk2MTMyMDcwMzkyZWViN2U1MmNhNmUwNDhmNzAyOGE0MmY5NjFjNjA5YWE5ODI2NzBhOTAyZDU3MWUzZmFkYzc,,,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/invisibobble/power/power/p/BP_1256681
SATIJNEN BONNET,SATIN BEAUTY COLLECTION,SATIN BEAUTY COLLECTION,BP_1276701,,,HAARVERZORGING,Overig,"€ 18,45","€ 19,95",7.52,One Size,AVAILABLE,RIVE BRANDS BV,https://www.iciparisxl.nl/medias/prd-front-1276701-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NzkwOHxpbWFnZS9qcGVnfGFERXlMMmhtWVM4eE1EUTFPVEUxTXpBd05qWXlNaTl3Y21RdFpuSnZiblF0TVRJM05qY3dNVjh5TURGNE1qQXhMbXB3Wnd8OTVlYzMwZDVkNGZjNTk3MTk1ODhjYjRlNjc1YjAyNjQ0NTdmMDllYTc1OTVjYTk2MTRhZDI4OWNlYmY0MjljNg,4,1,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/satin-beauty-collection/satin-beauty-collection/satijnen-bonnet/p/BP_1276701
Set,INVISIBOBBLE,Earth Ecotie,BP_1294341,,4063528072061,HAARVERZORGING,Haarclips en elastiekjes,"€ 4,46","€ 5,95",25.04,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1294341-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTMwMjV8aW1hZ2UvanBlZ3xhR1ExTDJnM1pTOHhNRGd5TURjNE9UWXdNREk0Tmk5d2NtUXRabkp2Ym5RdE1USTVORE0wTVY4eU1ERjRNakF4TG1wd1p3fDUzN2U5MjU3ZGZhZDNjZWY5N2U1YTQwODA4NjhmMTU2ZjBkNWZlMzhjYmY1NmYwNTU4NmM3MTkyYzJmYTM3YTk,5,1,iciparisxl.nl,1753098701,https://www.iciparisxl.nl/invisibobble/earth-ecotie/set/p/BP_1294341
Set,INVISIBOBBLE,Earth Ecotie,BP_1294348,,4063528072030,HAARVERZORGING,Haarclips en elastiekjes,"€ 4,46","€ 5,95",25.04,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1294348-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTI2MDZ8aW1hZ2UvanBlZ3xhRFV6TDJnNE5pOHhNRGd5TURjNE9UZzJNalF6TUM5d2NtUXRabkp2Ym5RdE1USTVORE0wT0Y4eU1ERjRNakF4TG1wd1p3fDU2M2JhMzlkOTMwZGU4MWViYjM0NzYzNmZmYTY0OTFiNTY0MjYzYTU2NjUzOTk1OWY2MjBlMTliYzBmNTk2NTY,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/invisibobble/earth-ecotie/set/p/BP_1294348
Eclipse Glossy,INVISIBOBBLE,Clipstar,BP_1297078,,4063528071293,HAARVERZORGING,Haarclips en elastiekjes,"€ 12,72","€ 16,95",24.96,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1297078-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTIzNzh8aW1hZ2UvanBlZ3xhRGhtTDJoaE15OHhNRGd4T0RZeU5qZzBOamMxTUM5d2NtUXRabkp2Ym5RdE1USTVOekEzT0Y4eU1ERjRNakF4TG1wd1p3fGM3OWRkZDFmYTQ0NWYxMDhhMjQ3OTc4YTBhMWNiNTg1M2RlNzdmMWNlY2VkMGU0ZTE3YWIwZDg2YWNmNjQ3ODQ,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/invisibobble/clipstar/eclipse-glossy/p/BP_1297078
Clawdia Tortoise,INVISIBOBBLE,Clipstar,BP_1297099,,4063528071323,HAARVERZORGING,Haarclips en elastiekjes,"€ 6,71","€ 8,95",25.03,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1297099-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8OTEwOHxpbWFnZS9qcGVnfGFEWmpMMmczWVM4eE1EZ3lNRGM1TURFeU5EVTNOQzl3Y21RdFpuSnZiblF0TVRJNU56QTVPVjh5TURGNE1qQXhMbXB3Wnd8NTgwNTdlM2JiZjMyYzM1M2Q1OGIyNGYzZTc2YWJlM2QxZjFjMjQ5ZTZkMWJkNTk3MzQyZWVjZDg0MTRlZmQ5MQ,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/invisibobble/clipstar/clawdia-tortoise/p/BP_1297099
Cafe au lait,INVISIBOBBLE,Original,BP_1304862,,4063528071149,HAARVERZORGING,Haarclips en elastiekjes,"€ 7,46","€ 9,95",25.03,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1304862-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjMxMTV8aW1hZ2UvanBlZ3xhR0V5TDJnM05TOHhNRGcyTmpBME5USTFOVGN4TUM5d2NtUXRabkp2Ym5RdE1UTXdORGcyTWw4eU1ERjRNakF4TG1wd1p3fDI3ZWUzZGVkZGI3MDc5YjgyYzJlYjhkMzBlODFjYzZkNDRlYmZmMGEzYmQwNDJjZDQ3YzAwMmIwNWM5YjczMDQ,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/invisibobble/original/cafe-au-lait/p/BP_1304862
Detangler,TANGLE TEEZER,The Ultimate Detangler,BP_1298471,,5060926684505,HAARVERZORGING,Haarborstels,"€ 12,37","€ 16,50",25.03,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1298471-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTMzNjR8aW1hZ2UvanBlZ3xhR1pqTDJoa05DOHhNRGszTWpZd05USXhPRGcwTmk5d2NtUXRabkp2Ym5RdE1USTVPRFEzTVY4eU1ERjRNakF4TG1wd1p3fDAwYjk3MDc0ZmExNGZkODVlMDk3NDMxMDNlMmQ1YTM4MGZlNzc4OWNjMzdmODg4Y2RiNzgzMWYzYTI0OTM2ZGY,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/the-ultimate-detangler/detangler/p/BP_1298471
Fine a Fragile Hypnotic Heather,TANGLE TEEZER,The Ultimate Detangler,BP_1306836,,5060630043735,HAARVERZORGING,Haarborstels,"€ 12,38","€ 16,50",24.97,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1306836-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NTE1NHxpbWFnZS9qcGVnfGFHTXdMMmd6TWk4eE1EazFNVEEyT1RRMk5qWTFOQzl3Y21RdFpuSnZiblF0TVRNd05qZ3pObDh5TURGNE1qQXhMbXB3Wnd8ZTI0OWNkYmFkMTllNGI4NjRiZjI2YjNlYzdmMmY3NGJlYmU2ODBlNDkwMjMwZDY2MDEyZTVjOGNkZTFiMmU3Nw,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/the-ultimate-detangler/fine-a-fragile-hypnotic-heather/p/BP_1306836
Salmon Pink,TANGLE TEEZER,Ultimate Detangler Large,BP_1297750,,5060926684512,HAARVERZORGING,Haarborstels,"€ 14,21","€ 18,95",25.01,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1297750-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTQxOTZ8aW1hZ2UvanBlZ3xhR0pqTDJnd01pOHhNRGcyTXpjd09EazJNamcwTmk5d2NtUXRabkp2Ym5RdE1USTVOemMxTUY4eU1ERjRNakF4TG1wd1p3fGIxZmEzZWUxM2RmNDUyNmMzYmQ2NTc2M2M4M2RjZTJhODE1ZGVkODQxZjgwZjBhOGJmM2U4MTdkOWRiNmU0MjU,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/ultimate-detangler-large/salmon-pink/p/BP_1297750
Chrome Chocolate Bronze,TANGLE TEEZER,Ultimate Detangler,BP_1339911,,5060926685991,HAARVERZORGING,Haarborstels,"€ 14,96","€ 19,95",25.01,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1339911-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTc3NTB8aW1hZ2UvanBlZ3xhRFZoTDJnek15OHhNVEkxTURjMk9URXpNelU1T0M5d2NtUXRabkp2Ym5RdE1UTXpPVGt4TVY4eU1ERjRNakF4TG1wd1p3fGVjN2EwNjcwZWI3NzY5NzY0MTk3OGZlN2ZjYTliM2Q1YjAzMmYyYzU4MWYyZjliMDFjNzNiMTcwZWU0YTRlMjQ,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/ultimate-detangler/chrome-chocolate-bronze/p/BP_1339911
ULTIMATE DETANGLER NATURALLY CURLY GALACTIC BLUE,TANGLE TEEZER,ULTIMATE DETANGLER NATURALLY CURLY GALACTIC BLUE,BP_1339939,,5060926685366,HAARVERZORGING,Haarborstels,"€ 12,37","€ 16,50",25.03,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1339939-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NzA2M3xpbWFnZS9qcGVnfGFHTTNMMmcyTnk4eE1USTFNek15TVRZeU9UY3lOaTl3Y21RdFpuSnZiblF0TVRNek9Ua3pPVjh5TURGNE1qQXhMbXB3Wnd8NTYyMmY1OGMwZjJmN2FlOWM5Y2U4MDgzMDkwMjE5NmIwYzBkMmRkOGYzOTQ4MDU4NWU3ZmQ2NGFkOTEyOGM1Mg,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/ultimate-detangler-naturally-curly-galactic-blue/ultimate-detangler-naturally-curly-galactic-blue/p/BP_1339939
DEERECTLY READY FOR WASHING -  SET,ONLY YOU,WINTER COLLECTION,BP_1325960,,8720875403806,HAARVERZORGING,Haarclips en elastiekjes,"€ 6,47","€ 12,95",50.04,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1325960-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTA3MTF8aW1hZ2UvanBlZ3xhRE13TDJnMlppOHhNVEUyT1RBNU1qVXpORE13TWk5d2NtUXRabkp2Ym5RdE1UTXlOVGsyTUY4eU1ERjRNakF4TG1wd1p3fDc2NDdjYTEyODMyZmRhYjYyYWNjN2JiZTI2ZjM0ZTMyMzg2YTY1MGZmMjlmN2VmZDQ3ZDUwMTBkMDU1ZTg1NzQ,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/only-you/winter-collection/deerectly-ready-for-washing-set/p/BP_1325960
Beach Curls L,INVISIBOBBLE,Heatless Curls,BP_1346778,,4063528080899,HAARVERZORGING,Haarclips en elastiekjes,"€ 13,46","€ 17,95",25.01,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1346778-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MzU1NDZ8aW1hZ2UvanBlZ3xhR0ppTDJnM09DOHhNVEk1TkRFek5qWXpNVE15Tmk5d2NtUXRabkp2Ym5RdE1UTTBOamMzT0Y4eU1ERjRNakF4TG1wd1p3fDExNzEyOTliZGE1OTNkYjlkNWJhNTQ2YTE2MTRmMDNhMTI1OGRiYTczYTc0NmFmMmY1NjRiNmVkZjgzOWQ4Mjk,5,1,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/invisibobble/heatless-curls/beach-curls-l/p/BP_1346778
Baby Curls S,INVISIBOBBLE,Heatless Curls,BP_1346820,,4063528080868,HAARVERZORGING,Haarclips en elastiekjes,"€ 13,46","€ 17,95",25.01,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1346820-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjcwNTl8aW1hZ2UvanBlZ3xhRE5oTDJoaVlTOHhNVEk1TkRFek9UTXhPRE13TWk5d2NtUXRabkp2Ym5RdE1UTTBOamd5TUY4eU1ERjRNakF4TG1wd1p3fDY1Y2VkNjQwMmM3NjUzNzkxY2VlZDZkOTYzZTFmYjhhMDMyZGYyZjA1NDI1MzBmMmRjNDk1ZmZmZGUwNWY2MmU,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/invisibobble/heatless-curls/baby-curls-s/p/BP_1346820
Detangling hairbrush,TANGLE TEEZER,Ultimate Detangler Chrome Mauve Pink,BP_1352021,,5060926686004,HAARVERZORGING,Haarborstels,"€ 14,96","€ 19,95",25.01,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1352021-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NDA3M3xpbWFnZS9qcGVnfGFERTVMMmhrWXk4eE1UVXdOVFl6TVRVeU5qazBNaTl3Y21RdFpuSnZiblF0TVRNMU1qQXlNVjh5TURGNE1qQXhMbXB3Wnd8NDdkNmFhYzQ1NDlkZjVhMjY2MGVhMDM3MjJjN2Q1Nzg0YTU5M2FhMWZjMjJjZmQ0ODgxNjhlYjBlNTc0YWE1YQ,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/ultimate-detangler-chrome-mauve-pink/detangling-hairbrush/p/BP_1352021
Headband with wristband,ONLY YOU,SPRING SUMMER 2025,BP_1346526,,8720875408856,HAARVERZORGING,Haarclips en elastiekjes,"€ 7,98","€ 15,95",49.97,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1346526-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjkyNDF8aW1hZ2UvanBlZ3xhREkyTDJnNE5pOHhNVFV6TlRFeE5UQTVNVGs1T0M5d2NtUXRabkp2Ym5RdE1UTTBOalV5Tmw4eU1ERjRNakF4TG1wd1p3fGZlNzY3MzEwYzliOGIyNzNjMzVmOGM0OGYzNDEyMWZlNGQ2MjliZGU4NDJiMTc2NTAxNmJmMzY5NDBiYzVjZGQ,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/only-you/spring-summer-2025/headband-with-wristband/p/BP_1346526
Brush set in a pouch,ONLY YOU,SPRING SUMMER 2025,BP_1346533,,8720875408863,HAARVERZORGING,Haarclips en elastiekjes,"€ 7,98","€ 15,95",49.97,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1346533-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MzQ5NDR8aW1hZ2UvanBlZ3xhR1U1TDJnek5pOHhNVFV6TlRFeE5EZ3lPVGcxTkM5d2NtUXRabkp2Ym5RdE1UTTBOalV6TTE4eU1ERjRNakF4TG1wd1p3fGU5Mjk4MDEzZmMwZWIyZjM0OTNhMmM1NDJmYjA5OGMzOGVhZmIzOTAxYTRiY2NkYzM5YTAzMmUwNTg2ZDdmMTY,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/only-you/spring-summer-2025/brush-set-in-a-pouch/p/BP_1346533
Chrome neo gold,TANGLE TEEZER,Ultimate detangler,BP_1354800,,5060926686011,HAARVERZORGING,Haarborstels,"€ 14,96","€ 19,95",25.01,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1354800-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MzQ3MHxpbWFnZS9qcGVnfGFHWTFMMmd5WVM4eE1UVXlNRFV6TlRjNE9UVTVPQzl3Y21RdFpuSnZiblF0TVRNMU5EZ3dNRjh5TURGNE1qQXhMbXB3Wnd8NGI5YmMwZmY4YTBjNTBkMWRlZjk1ZWM1ZWZlYTVlMWQzOGY2OTViNTZjNWFkMzQ3NDY4N2EyNWI3OTk2ZGUxNg,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/ultimate-detangler/chrome-neo-gold/p/BP_1354800
Runway pink,TANGLE TEEZER,Ultimate detangler mini,BP_1356662,,5060926685472,HAARVERZORGING,Haarborstels,"€ 8,96","€ 11,95",25.02,One Size,AVAILABLE,NEW FLAG BENELUX BV BE,https://www.iciparisxl.nl/medias/prd-front-1356662-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjE3MzR8aW1hZ2UvanBlZ3xhR1ZsTDJnMVlTOHhNVFUyTVRreE5UQTFOakUxT0M5d2NtUXRabkp2Ym5RdE1UTTFOalkyTWw4eU1ERjRNakF4TG1wd1p3fGE5YjlmZGIyODkzOWJmNjVmYzQ1MmNiM2U3MTY3MjQ1NjgwMzc1MmM1Y2MzOTY2NjhmMGRiMDA1YzE3MTc0YzI,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/tangle-teezer/ultimate-detangler-mini/runway-pink/p/BP_1356662
THE POCKET BRUSH,SISLEY,HAIR RITUEL,BP_1358461,,3473311690401,HAARVERZORGING,Haarborstels,"€ 80,00",,,One Size,AVAILABLE,SISLEY NEDERLAND BV,https://www.iciparisxl.nl/medias/prd-front-1358461-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjI5NjB8aW1hZ2UvanBlZ3xhRGcyTDJobU5DOHhNVFl4TmpJNE1EZzNNRGswTWk5d2NtUXRabkp2Ym5RdE1UTTFPRFEyTVY4eU1ERjRNakF4TG1wd1p3fDY1MmE2ODRlZWM1YTQ4ZGRmNDJiY2I5NmNiMDFlMWY3ZDQ1NGJiZTAwN2JjNjA5OGY1YmQwN2JhOTMxMzczMWM,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/sisley/hair-rituel/the-pocket-brush/p/BP_1358461
LOVE IN A BAND HEADBAND,ONLY YOU,HEADBAND,BP_1327108,,8720875410880,HAARVERZORGING,Haarclips en elastiekjes,"€ 3,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1327108-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTQzMDl8aW1hZ2UvanBlZ3xhREF5TDJneFpDOHhNVFEzTmpNd05EQXdNekV3TWk5d2NtUXRabkp2Ym5RdE1UTXlOekV3T0Y4eU1ERjRNakF4TG1wd1p3fGIwYWMzYWM0MzY2NjcxODc0Njc2YzA5Y2RhNTk3NzMxYTE2MjZmNmRjZTllNWNmZTI1ZjNhNGNmMzE1NDkwMTU,,,iciparisxl.nl,1753098723,https://www.iciparisxl.nl/only-you/headband/love-in-a-band-headband/p/BP_1327108
GOLVENKRULTANG 32MM,MERMADE HAIR,WAVER PRO,BP_1241988,,794712205722,HAARVERZORGING,Apparaten,"€ 75,00",,,One Size,AVAILABLE,BULLBOAT UK LIMITED,https://www.iciparisxl.nl/medias/prd-front-1241988-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NzkyNXxpbWFnZS9qcGVnfGFEYzJMMmhsWXk4eE1ERTRPRFF3TVRnek5qQTJNaTl3Y21RdFpuSnZiblF0TVRJME1UazRPRjh5TURGNE1qQXhMbXB3Wnd8MjI0OTJjZmE1N2VlYTQwZmZkNGVmMmZlYjkzMGI3ZmYwZjVhODVhYmE4ODEyMzMzMTk3YWNlOWQwZTUyZmUxNw,,,iciparisxl.nl,1753098743,https://www.iciparisxl.nl/mermade-hair/waver-pro/golvenkrultang-32mm/p/BP_1241988
GOLVENKRULTANG 32MM,MERMADE HAIR,WAVER PRO,BP_1241995,,794712226000,HAARVERZORGING,Apparaten,"€ 75,00",,,One Size,AVAILABLE,BULLBOAT UK LIMITED,https://www.iciparisxl.nl/medias/prd-front-1241995-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NzcxOXxpbWFnZS9qcGVnfGFEQm1MMmczWlM4eE1ERTROakEzTkRVMU5ETTVPQzl3Y21RdFpuSnZiblF0TVRJME1UazVOVjh5TURGNE1qQXhMbXB3Wnd8YWRmYzQ3NmRmMDc3YjAwOWY5ODdlMGM5ZGNhYTc1MzI2MTI5M2FmNTQ0ZTY2NGQ4YTRjODVhODBjNjU0YjJmMw,5,1,iciparisxl.nl,1753098743,https://www.iciparisxl.nl/mermade-hair/waver-pro/golvenkrultang-32mm/p/BP_1241995
